Unnamed: 0,close,side,equity_before,equity_after,symbol,pnl
2025-07-08 06:30:00,72.73113075712466,SELL,4680.065152540126,4684.948366326458,BTC-USD,4.883213786331908
2025-07-08 06:30:00,80.95790182284924,BUY,4939.47279754778,4934.533324750233,ETH-USD,-4.939472797546841
2025-07-08 07:00:00,80.56601856719922,SELL,4934.533324750233,4905.712784737117,ETH-USD,-28.820540013116442
2025-07-08 08:30:00,72.19767162589876,BUY,4684.948366326458,4680.263417960132,BTC-USD,-4.684948366326353
2025-07-08 09:00:00,72.15196648771465,SELL,4680.263417960132,4672.620287715048,BTC-USD,-7.643130245083739
2025-07-08 10:00:00,72.47953474521984,BUY,4672.620287715048,4667.947667427333,BTC-USD,-4.67262028771529
2025-07-08 10:30:00,72.2720771824833,SELL,4667.947667427333,4649.918692409629,BTC-USD,-18.028975017703488
2025-07-08 11:30:00,79.91051435882028,BUY,4905.712784737117,4900.807071952379,ETH-USD,-4.905712784737261
2025-07-08 12:30:00,79.68340722592839,SELL,4895.353781319522,4881.983535479485,ETH-USD,-13.37024584003666
2025-07-08 13:00:00,71.90378527820744,BUY,4649.918692409629,4645.268773717219,BTC-USD,-4.6499186924102105
2025-07-08 13:30:00,71.64294676920392,SELL,4645.268773717219,4623.772306134303,BTC-USD,-21.49646758291601
2025-07-08 14:00:00,79.29716492682442,BUY,4881.983535479485,4877.101551944005,ETH-USD,-4.881983535479776
2025-07-08 15:00:00,79.21182432719688,SELL,4872.620015041685,4866.980134304592,ETH-USD,-5.6398807370933355
2025-07-08 15:30:00,71.65598898717612,BUY,4623.772306134303,4619.148533828169,BTC-USD,-4.623772306134015
2025-07-08 16:30:00,71.7478160597379,SELL,4623.426493215102,4620.444541196447,BTC-USD,-2.981952018654738
2025-07-08 16:30:00,78.79200083777776,BUY,4866.980134304592,4862.113154170287,ETH-USD,-4.8669801343048675
2025-07-08 17:00:00,78.6719483435661,SELL,4862.113154170287,4849.842816766307,ETH-USD,-12.270337403980193
2025-07-08 18:30:00,71.8288946614116,BUY,4620.444541196447,4615.824096655251,BTC-USD,-4.620444541195866
2025-07-08 19:00:00,71.8146411131428,SELL,4615.824096655251,4610.2923198368935,BTC-USD,-5.5317768183576845
2025-07-08 19:00:00,79.20467113487138,BUY,4849.842816766307,4844.992973949541,ETH-USD,-4.849842816765886
2025-07-08 19:30:00,79.29801401539592,SELL,4844.992973949541,4845.857815936456,ETH-USD,0.864841986915053
2025-07-08 20:00:00,71.65668367895674,BUY,4610.2923198368935,4605.682027517057,BTC-USD,-4.610292319836844
2025-07-08 20:30:00,79.51236695895189,BUY,4845.857815936456,4841.01195812052,ETH-USD,-4.845857815936142
2025-07-08 20:30:00,71.5514434029886,SELL,4605.682027517057,4594.312102118062,BTC-USD,-11.369925398994383
2025-07-08 21:00:00,79.51400000228904,SELL,4841.01195812052,4836.2703719828805,ETH-USD,-4.741586137639388
2025-07-08 21:00:00,71.65269724616566,BUY,4594.312102118062,4589.717790015945,BTC-USD,-4.594312102117328
2025-07-08 21:30:00,71.77336511043787,SELL,4589.717790015945,4592.857459459332,BTC-USD,3.1396694433869925
2025-07-08 22:00:00,79.58364040051333,BUY,4836.2703719828805,4831.434101610897,ETH-USD,-4.836270371983119
2025-07-08 22:00:00,71.78680088210614,BUY,4592.857459459332,4588.264601999872,BTC-USD,-4.592857459459992
2025-07-08 22:30:00,71.99914131947479,SELL,4588.264601999872,4597.248109650989,BTC-USD,8.98350765111718
2025-07-08 23:30:00,79.48729515322087,SELL,4820.380442269004,4820.764708595764,ETH-USD,0.38426632676055306
2025-07-09 00:00:00,71.86295238863313,BUY,4597.248109650989,4592.650861541338,BTC-USD,-4.597248109651446
2025-07-09 00:00:00,79.6037017290342,BUY,4820.764708595764,4815.943943887168,ETH-USD,-4.820764708596471
2025-07-09 01:30:00,79.72907661649515,SELL,4820.9215804567,4818.708076982162,ETH-USD,-2.2135034745379016
2025-07-09 02:30:00,72.56704935883293,SELL,4649.616173912124,4632.999000807658,BTC-USD,-16.61717310446602
2025-07-09 03:30:00,79.24354553264921,BUY,4818.708076982162,4813.88936890518,ETH-USD,-4.818708076982148
2025-07-09 04:00:00,72.09835021219885,BUY,4632.999000807658,4628.36600180685,BTC-USD,-4.632999000808013
2025-07-09 04:30:00,72.19301284962032,SELL,4628.36600180685,4629.814520108129,BTC-USD,1.4485183012784546
2025-07-09 04:30:00,79.23664556526212,SELL,4821.016190400035,4808.649193281324,ETH-USD,-12.36699711871097
2025-07-09 06:30:00,79.57432616571388,BUY,4808.649193281324,4803.840544088042,ETH-USD,-4.808649193281781
2025-07-09 09:00:00,72.44469510066328,BUY,4629.814520108129,4625.184705588022,BTC-USD,-4.629814520107175
2025-07-09 09:00:00,79.24571747723706,SELL,4776.017780798624,4779.226673862762,ETH-USD,3.208893064138465
2025-07-09 11:30:00,72.81068142437721,SELL,4644.227324740775,4643.90663840163,BTC-USD,-0.32068633914514066
2025-07-09 12:30:00,79.2910296683099,BUY,4779.226673862762,4774.447447188899,ETH-USD,-4.779226673863377
2025-07-09 13:00:00,79.17879097229893,SELL,4774.447447188899,4762.914634288681,ETH-USD,-11.532812900218232
2025-07-09 13:00:00,72.8544565903346,BUY,4643.90663840163,4639.262731763228,BTC-USD,-4.643906638401859
2025-07-09 13:30:00,73.03531406674853,SELL,4639.262731763228,4646.140202383906,BTC-USD,6.8774706206786504
2025-07-09 14:30:00,79.16558075928243,BUY,4762.914634288681,4758.151719654392,ETH-USD,-4.762914634288791
2025-07-09 15:00:00,78.97270365339949,SELL,4758.151719654392,4741.800922188483,ETH-USD,-16.350797465908727
2025-07-09 16:00:00,72.88890361540152,BUY,4646.140202383906,4641.494062181522,BTC-USD,-4.646140202384231
2025-07-09 17:00:00,79.17925011796835,BUY,4741.800922188483,4737.059121266294,ETH-USD,-4.7418009221892135
2025-07-09 17:00:00,73.00714277626619,SELL,4650.978761034037,4644.372437490162,BTC-USD,-6.606323543875078
2025-07-09 17:30:00,72.91639702745482,BUY,4644.372437490162,4639.728065052673,BTC-USD,-4.644372437489437
2025-07-09 17:30:00,79.14047275440599,SELL,4737.059121266294,4730.002127774747,ETH-USD,-7.056993491546564
2025-07-09 18:00:00,72.82478894111935,SELL,4639.728065052673,4629.259241935152,BTC-USD,-10.468823117520515
2025-07-09 18:30:00,72.91833200706365,BUY,4629.259241935152,4624.629982693217,BTC-USD,-4.62925924193496
2025-07-09 20:00:00,78.97565203498306,BUY,4730.002127774747,4725.272125646972,ETH-USD,-4.730002127775151
2025-07-09 20:00:00,73.26844389244465,SELL,4620.951143637721,4642.213844493921,BTC-USD,21.262700856200354
2025-07-09 22:00:00,78.82200666043101,SELL,4728.981540504478,4711.350232279874,ETH-USD,-17.631308224604254
2025-07-10 01:30:00,73.03117056927724,BUY,4642.213844493921,4637.571630649427,BTC-USD,-4.642213844494108
2025-07-10 02:00:00,78.90149816757194,BUY,4711.350232279874,4706.638882047594,ETH-USD,-4.711350232279983
2025-07-10 02:30:00,79.08350445605754,SELL,4706.638882047594,4712.789297772345,ETH-USD,6.150415724750928
2025-07-10 03:00:00,79.26814305814638,BUY,4712.789297772345,4708.076508474573,ETH-USD,-4.71278929777236
2025-07-10 03:30:00,79.44875920765917,SELL,4708.076508474573,4714.096003191635,ETH-USD,6.019494717062116
2025-07-10 04:00:00,72.84628830658583,SELL,4627.561828799145,4621.203811478667,BTC-USD,-6.358017320477302
2025-07-10 05:00:00,79.96135038948255,BUY,4714.096003191635,4709.381907188444,ETH-USD,-4.714096003191116
2025-07-10 06:00:00,79.9455781160412,SELL,4712.839688150359,4703.740147980824,ETH-USD,-9.09954016953452
2025-07-10 06:00:00,72.79199564792178,BUY,4621.203811478667,4616.582607667189,BTC-USD,-4.6212038114781535
2025-07-10 07:00:00,72.67176094973664,SELL,4615.4387030059215,4604.341695702474,BTC-USD,-11.097007303447754
2025-07-10 07:30:00,79.8936378195084,BUY,4703.740147980824,4699.036407832843,ETH-USD,-4.70374014798108
2025-07-10 08:00:00,79.92283337343703,SELL,4699.036407832843,4696.05454158526,ETH-USD,-2.9818662475827296
2025-07-10 08:00:00,72.74902070412764,BUY,4604.341695702474,4599.737354006772,BTC-USD,-4.604341695701805
2025-07-10 08:30:00,72.67690935593562,SELL,4599.737354006772,4590.578197725661,BTC-USD,-9.159156281110882
2025-07-10 09:00:00,72.89203209176895,BUY,4590.578197725661,4585.987619527936,BTC-USD,-4.5905781977253355
2025-07-10 09:30:00,72.87434674114903,SELL,4585.987619527936,4580.288961611496,BTC-USD,-5.698657916439515
2025-07-10 10:00:00,80.0252519926333,BUY,4696.05454158526,4691.358487043674,ETH-USD,-4.696054541585909
2025-07-10 12:00:00,79.60072174998137,SELL,4672.688080176325,4661.7983602203485,ETH-USD,-10.889719955976034
2025-07-10 12:30:00,73.4932071002518,BUY,4580.288961611496,4575.708672649885,BTC-USD,-4.580288961611586
2025-07-10 13:00:00,73.45732475940174,SELL,4575.708672649885,4568.898918890611,BTC-USD,-6.809753759273917
2025-07-10 13:00:00,79.64735962019121,BUY,4661.7983602203485,4657.136561860128,ETH-USD,-4.661798360220928
2025-07-10 13:30:00,79.53484211795976,SELL,4657.136561860128,4645.90030734646,ETH-USD,-11.236254513667518
2025-07-10 14:00:00,79.37004832339909,BUY,4645.90030734646,4641.254407039114,ETH-USD,-4.645900307345983
2025-07-10 14:30:00,79.49032237487776,SELL,4641.254407039114,4643.646315434286,ETH-USD,2.3919083951723223
2025-07-10 15:00:00,79.42313639711209,BUY,4643.646315434286,4639.002669118852,ETH-USD,-4.643646315434125
2025-07-10 18:30:00,79.54866319364687,SELL,4641.333346423032,4641.693193598582,ETH-USD,0.35984717555038515
2025-07-10 20:00:00,72.46913462195275,BUY,4568.898918890611,4564.33001997172,BTC-USD,-4.568898918891136
2025-07-10 20:30:00,72.26142489175761,SELL,4564.33001997172,4546.6834893443365,BTC-USD,-17.646530627383072
2025-07-10 23:30:00,78.88071530488058,BUY,4641.693193598582,4637.051500404983,ETH-USD,-4.641693193599167
2025-07-11 00:00:00,78.81896140614695,SELL,4637.051500404983,4628.78420787961,ETH-USD,-8.267292525372795
2025-07-11 00:30:00,78.86192065302882,BUY,4628.78420787961,4624.15542367173,ETH-USD,-4.628784207880017
2025-07-11 01:30:00,79.3155444942311,SELL,4634.07243894458,4646.120083906713,ETH-USD,12.047644962132836
2025-07-11 03:00:00,79.65990036443844,BUY,4646.120083906713,4641.473963822807,ETH-USD,-4.6461200839066805
2025-07-11 03:30:00,79.78962309622287,SELL,4641.473963822807,4644.390931174362,ETH-USD,2.916967351555286
2025-07-11 04:00:00,73.2387955411528,BUY,4546.6834893443365,4542.136805854992,BTC-USD,-4.546683489344105
2025-07-11 04:30:00,79.69181017895114,BUY,4644.390931174362,4639.746540243187,ETH-USD,-4.644390931174712
2025-07-11 05:00:00,72.87481562988293,SELL,4542.086939912729,4515.021347256588,BTC-USD,-27.065592656140325
2025-07-11 05:00:00,79.8353451043062,SELL,4639.746540243187,4643.463557990576,ETH-USD,3.7170177473890362
2025-07-11 07:00:00,79.29934204637517,BUY,4643.463557990576,4638.820094432585,ETH-USD,-4.643463557990799
2025-07-11 07:30:00,79.51253877724864,SELL,4638.820094432585,4646.652768473184,ETH-USD,7.832674040598249
2025-07-11 08:00:00,73.31567528450438,BUY,4515.021347256588,4510.506325909332,BTC-USD,-4.515021347256152
2025-07-11 08:30:00,73.2106667349121,SELL,4510.506325909332,4499.535513170468,BTC-USD,-10.97081273886397
2025-07-11 09:30:00,72.97791893105911,BUY,4499.535513170468,4495.035977657298,BTC-USD,-4.4995355131704855
2025-07-11 10:30:00,79.19881576267909,BUY,4646.652768473184,4642.006115704711,ETH-USD,-4.64665276847245
2025-07-11 11:30:00,73.13944742350141,SELL,4508.721807460551,4500.476517154901,BTC-USD,-8.245290305650087
2025-07-11 12:00:00,73.13095257226318,BUY,4500.476517154901,4495.976040637745,BTC-USD,-4.500476517155221
2025-07-11 12:30:00,72.8123328995749,SELL,4495.976040637745,4471.891827823262,BTC-USD,-24.08421281448318
2025-07-11 13:30:00,72.88152520420579,BUY,4471.891827823262,4467.419935995439,BTC-USD,-4.4718918278231286
2025-07-11 15:30:00,72.9248124131144,SELL,4454.355567304339,4465.618957117359,BTC-USD,11.263389813019785
2025-07-11 16:00:00,79.2488475264092,SELL,4646.927329096053,4640.29165334972,ETH-USD,-6.6356757463327085
2025-07-11 18:30:00,78.92441159975468,BUY,4640.29165334972,4635.65136169637,ETH-USD,-4.640291653349777
2025-07-11 18:30:00,72.58784233919211,BUY,4465.618957117359,4461.153338160242,BTC-USD,-4.465618957116931
2025-07-11 19:00:00,78.9411042544514,SELL,4635.65136169637,4631.996158917144,ETH-USD,-3.655202779225874
2025-07-11 20:00:00,79.35819585529764,BUY,4631.996158917144,4627.3641627582265,ETH-USD,-4.6319961589179
2025-07-11 20:00:00,72.56355663792667,SELL,4464.068499021993,4455.196702396805,BTC-USD,-8.871796625187926
2025-07-11 20:30:00,79.16656568259157,SELL,4627.3641627582265,4611.562872775631,ETH-USD,-15.801289982595335
2025-07-11 21:30:00,72.63328417181867,BUY,4455.196702396805,4450.741505694409,BTC-USD,-4.455196702396279
2025-07-11 22:00:00,72.68577062078191,SELL,4450.741505694409,4449.506970361281,BTC-USD,-1.234535333128406
2025-07-11 22:30:00,72.71876998988739,BUY,4449.506970361281,4445.057463390919,BTC-USD,-4.449506970361654
2025-07-11 23:00:00,72.81246491441918,SELL,4445.057463390919,4446.3396662157575,BTC-USD,1.2822028248383504
2025-07-11 23:30:00,72.85862283314363,BUY,4446.3396662157575,4441.893326549542,BTC-USD,-4.446339666215863
2025-07-12 02:00:00,78.9394821406255,BUY,4611.562872775631,4606.951309902855,ETH-USD,-4.611562872775721
2025-07-12 02:30:00,72.52857346777044,SELL,4406.237576332383,4417.365324156977,BTC-USD,11.127747824594735
2025-07-12 03:00:00,78.6687373668371,SELL,4585.901235104665,4586.564595735742,ETH-USD,0.6633606310770119
2025-07-12 03:30:00,72.37998667557312,BUY,4417.365324156977,4412.94795883282,BTC-USD,-4.41736532415689
2025-07-12 04:00:00,72.26115769937292,SELL,4412.94795883282,4401.290106418239,BTC-USD,-11.657852414581612
2025-07-12 05:30:00,72.07964647114025,BUY,4401.290106418239,4396.888816311821,BTC-USD,-4.401290106417946
2025-07-12 06:00:00,72.28925760100118,SELL,4396.888816311821,4405.278294768122,BTC-USD,8.389478456300822
2025-07-12 06:00:00,78.56453748943468,BUY,4586.564595735742,4581.978031140006,ETH-USD,-4.586564595735581
2025-07-12 06:30:00,78.57255943108919,SELL,4581.978031140006,4577.863902365065,ETH-USD,-4.114128774941491
2025-07-12 07:30:00,72.06241776903026,BUY,4405.278294768122,4400.873016473354,BTC-USD,-4.405278294767413
2025-07-12 08:00:00,78.63083611775696,BUY,4577.863902365065,4573.2860384627,ETH-USD,-4.577863902364697
2025-07-12 08:30:00,72.07149537267144,SELL,4389.232808369895,4397.038155585265,BTC-USD,7.805347215369693
2025-07-12 08:30:00,78.40699104946468,SELL,4573.2860384627,4555.6935912892,ETH-USD,-17.59244717349975
2025-07-12 09:00:00,72.02129884442198,BUY,4397.038155585265,4392.64111742968,BTC-USD,-4.397038155584596
2025-07-12 09:30:00,72.01095311398963,SELL,4392.64111742968,4387.617481292496,BTC-USD,-5.02363613718353
2025-07-12 10:00:00,78.58574946581523,BUY,4555.6935912892,4551.13789769791,ETH-USD,-4.555693591290037
2025-07-12 12:00:00,71.90443628396143,BUY,4387.617481292496,4383.229863811204,BTC-USD,-4.387617481292182
2025-07-12 12:30:00,71.82130743279215,SELL,4383.229863811204,4373.77917383199,BTC-USD,-9.450689979214076
2025-07-12 13:00:00,71.59534092843792,BUY,4373.77917383199,4369.405394658159,BTC-USD,-4.373779173831281
2025-07-12 13:30:00,78.93047118118353,SELL,4566.154511233943,4566.535617981236,ETH-USD,0.38110674729341554
2025-07-12 13:30:00,71.53414516420085,SELL,4369.405394658159,4361.301261571443,BTC-USD,-8.104133086715592
2025-07-12 14:30:00,71.68226987647648,BUY,4361.301261571443,4356.939960309873,BTC-USD,-4.361301261570588
2025-07-12 14:30:00,78.7889455583558,BUY,4566.535617981236,4561.969082363255,ETH-USD,-4.566535617980662
2025-07-12 15:30:00,71.81547249111341,SELL,4357.209488173668,4360.67897594863,BTC-USD,3.4694877749616353
2025-07-12 15:30:00,79.10472741603925,SELL,4566.902045293612,4575.686307124254,ETH-USD,8.784261830642208
2025-07-12 17:30:00,71.86264840931821,BUY,4360.67897594863,4356.318296972681,BTC-USD,-4.360678975948758
2025-07-12 18:00:00,78.83585672796073,BUY,4575.686307124254,4571.1106208171295,ETH-USD,-4.57568630712467
2025-07-12 18:00:00,71.90454843637062,SELL,4356.318296972681,4354.501960968769,BTC-USD,-1.816336003912511
2025-07-12 18:30:00,78.83374667590206,SELL,4571.1106208171295,4566.417163820232,ETH-USD,-4.693456996897112
2025-07-12 19:00:00,71.61055530007529,BUY,4354.501960968769,4350.1474590078005,BTC-USD,-4.354501960968264
2025-07-12 19:30:00,78.73097589865665,BUY,4566.417163820232,4561.850746656412,ETH-USD,-4.566417163820006
2025-07-12 20:00:00,78.95910061970233,SELL,4561.850746656412,4570.506958014976,ETH-USD,8.656211358563269
2025-07-12 20:00:00,71.66200775583171,SELL,4359.760947972402,4348.913295518619,BTC-USD,-10.847652453783667
2025-07-12 20:30:00,71.67233630820576,BUY,4348.913295518619,4344.5643822231,BTC-USD,-4.348913295518287
2025-07-12 21:00:00,72.00956893958359,SELL,4344.5643822231,4360.661859418916,BTC-USD,16.097477195815372
2025-07-12 22:30:00,72.27953535093033,BUY,4360.661859418916,4356.301197559496,BTC-USD,-4.3606618594194515
2025-07-12 23:00:00,72.43435470359827,SELL,4356.301197559496,4361.275887881989,BTC-USD,4.974690322492279
2025-07-13 00:30:00,78.59874035645794,BUY,4570.506958014976,4565.936451056961,ETH-USD,-4.570506958014448
2025-07-13 01:00:00,72.74367005386331,BUY,4361.275887881989,4356.914611994107,BTC-USD,-4.361275887881675
2025-07-13 01:30:00,78.96546622408201,SELL,4574.6177805793095,4582.665571719725,ETH-USD,8.047791140415939
2025-07-13 02:00:00,78.7616068565798,BUY,4582.665571719725,4578.082906148006,ETH-USD,-4.58266557171919
