timestamp,close,side,equity_before,equity_after,pnl,symbol
2024-08-20 08:00:00+00:00,110.2372424751378,SELL,4581.55134705484,4591.137820377646,9.586473322805432,BTC-USD
2024-08-20 20:30:00+00:00,106.37669538128904,BUY,4591.137820377646,4603.028373734216,11.890553356570308,BTC-USD
2024-08-20 22:00:00+00:00,109.38379460343609,SELL,4603.028373734216,4617.806385141554,14.778011407337544,BTC-USD
2024-08-20 23:00:00+00:00,107.4606349160098,BUY,4617.806385141554,4604.983587290435,-12.822797851118594,BTC-USD
2024-08-21 04:00:00+00:00,106.30112117406203,SELL,4604.983587290435,4483.2220892114565,-121.76149807897855,BTC-USD
2024-08-23 00:00:00+00:00,91.42140618988434,BUY,4483.2220892114565,4496.891457392923,13.66936818146678,BTC-USD
2024-08-23 12:00:00+00:00,90.86155061864454,SELL,4496.891457392923,4519.169206603689,22.27774921076616,BTC-USD
2024-08-23 12:30:00+00:00,89.52304188356112,BUY,4519.169206603689,4448.076801334374,-71.09240526931535,BTC-USD
2024-08-23 13:00:00+00:00,90.58843454666953,SELL,4448.076801334374,4443.6287245330395,-4.448076801334537,BTC-USD
2024-08-23 13:30:00+00:00,89.23734695033113,BUY,4443.6287245330395,4372.910281782919,-70.71844275012063,BTC-USD
2024-08-23 14:00:00+00:00,88.67890501167807,SELL,4372.910281782919,4368.5373715011365,-4.372910281782424,BTC-USD
2024-08-24 17:00:00+00:00,88.30500528559125,BUY,4368.5373715011365,4379.465421043513,10.928049542376357,BTC-USD
2024-08-25 11:30:00+00:00,90.05279690864084,SELL,4379.465421043513,4483.657732236826,104.19231119331289,BTC-USD
2024-08-26 01:00:00+00:00,90.21149409082628,BUY,4483.657732236826,4478.168354647098,-5.489377589728065,BTC-USD
2024-08-26 10:30:00+00:00,86.68977068019488,SELL,4478.168354647098,4302.955064226357,-175.21329042074103,BTC-USD
2024-08-26 17:00:00+00:00,89.42438327565682,BUY,4302.955064226357,4257.125289383025,-45.829774843331506,BTC-USD
2024-08-26 21:00:00+00:00,89.96303488920351,SELL,4257.125289383025,4173.687912877265,-83.43737650575986,BTC-USD
2024-08-26 22:00:00+00:00,91.93690349855275,BUY,4173.687912877265,4181.588340500816,7.900427623550968,BTC-USD
2024-08-27 12:00:00+00:00,91.28782042327067,SELL,4181.588340500816,4127.582366187841,-54.00597431297501,BTC-USD
2024-08-27 15:30:00+00:00,93.94276107071565,BUY,4127.582366187841,4099.989476972578,-27.592889215263313,BTC-USD
2024-08-28 10:00:00+00:00,96.85534072011397,SELL,4099.989476972578,4200.557256535242,100.56777956266433,BTC-USD
2024-08-28 16:00:00+00:00,98.25189366558834,BUY,4200.557256535242,4191.967098517646,-8.590158017595968,BTC-USD
2024-08-28 17:00:00+00:00,95.03141786049675,SELL,4191.967098517646,4099.419803543152,-92.54729497449443,BTC-USD
2024-08-29 01:30:00+00:00,97.3159100611009,BUY,4099.419803543152,4120.638406802788,21.21860325963644,BTC-USD
2024-08-29 21:30:00+00:00,100.43364637221212,SELL,4120.638406802788,4198.100309034755,77.46190223196663,BTC-USD
2024-08-30 00:00:00+00:00,101.66593578528649,BUY,4198.100309034755,4186.58039424015,-11.519914794605029,BTC-USD
2024-08-30 18:00:00+00:00,107.65616185321755,SELL,4186.58039424015,4363.350552707794,176.77015846764425,BTC-USD
2024-08-30 20:30:00+00:00,106.32742435802369,BUY,4363.350552707794,4361.992415302005,-1.3581374057894209,BTC-USD
2024-08-31 11:00:00+00:00,110.24860518977653,SELL,4361.992415302005,4479.7420676898255,117.74965238782079,BTC-USD
2024-08-31 20:30:00+00:00,113.54066038440149,BUY,4479.7420676898255,4485.452386010296,5.710318320470833,BTC-USD
2024-09-01 06:30:00+00:00,111.20534412358145,SELL,4485.452386010296,4361.085177096976,-124.36720891332061,BTC-USD
2024-09-01 11:30:00+00:00,112.87069527882612,BUY,4361.085177096976,4321.125698707978,-39.95947838899792,BTC-USD
2024-09-02 10:00:00+00:00,114.49846251318301,SELL,4321.125698707978,4410.78353793427,89.6578392262918,BTC-USD
2024-09-03 14:30:00+00:00,104.79076519457922,BUY,4410.78353793427,4485.552844303578,74.76930636930865,BTC-USD
2024-09-04 06:30:00+00:00,103.78223357167488,SELL,4485.552844303578,4389.111383889312,-96.44146041426666,BTC-USD
2024-09-05 03:30:00+00:00,95.72465868556054,BUY,4389.111383889312,4388.962428044567,-0.14895584474470525,BTC-USD
2024-09-05 05:00:00+00:00,96.00089962340877,SELL,4388.962428044567,4360.901093008499,-28.061335036068158,BTC-USD
2024-09-05 16:00:00+00:00,95.96344792915941,BUY,4360.901093008499,4327.584440787864,-33.31665222063475,BTC-USD
2024-09-05 21:30:00+00:00,92.55495683447158,SELL,4327.584440787864,4123.940816465755,-203.64362432210874,BTC-USD
2024-09-06 18:30:00+00:00,89.54067464656394,BUY,4123.940816465755,4185.860732112075,61.91991564632008,BTC-USD
2024-09-08 07:00:00+00:00,98.7351942906607,SELL,4185.860732112075,4606.726441510262,420.8657093981865,BTC-USD
2024-09-08 18:00:00+00:00,101.40793818513063,BUY,4606.726441510262,4559.619803175979,-47.10663833428316,BTC-USD
2024-09-09 09:00:00+00:00,103.48592321276801,SELL,4559.619803175979,4673.569643447938,113.94984027195915,BTC-USD
2024-09-09 19:30:00+00:00,104.0690395407288,BUY,4673.569643447938,4702.904657250547,29.335013802608955,BTC-USD
2024-09-09 23:30:00+00:00,100.06430842773406,SELL,4702.904657250547,4535.887082307207,-167.01757494334015,BTC-USD
2024-09-10 12:00:00+00:00,100.075466938653,BUY,4535.887082307207,4513.3004002512525,-22.586682055954043,BTC-USD
2024-09-10 23:30:00+00:00,101.14730683789543,SELL,4513.3004002512525,4503.087414195662,-10.21298605559059,BTC-USD
2024-09-11 02:30:00+00:00,105.29141618150251,BUY,4503.087414195662,4544.605428070933,41.51801387527121,BTC-USD
2024-09-12 10:30:00+00:00,111.98711877447,SELL,4544.605428070933,4766.7541400582095,222.14871198727633,BTC-USD
2024-09-13 10:00:00+00:00,112.10406090349791,BUY,4766.7541400582095,4855.84090554373,89.08676548552012,BTC-USD
2024-09-15 04:30:00+00:00,126.85196222205765,SELL,4855.84090554373,5543.495319085369,687.6544135416398,BTC-USD
2024-09-15 11:00:00+00:00,133.32996413314993,BUY,5543.495319085369,5535.737340540009,-7.757978545359947,BTC-USD
2024-09-16 00:00:00+00:00,130.1611084296004,SELL,5535.737340540009,5356.618104995085,-179.11923554492478,BTC-USD
2024-09-16 05:30:00+00:00,135.73388796828263,BUY,5356.618104995085,5310.050856968322,-46.56724802676308,BTC-USD
2024-09-16 22:00:00+00:00,141.9620878078385,SELL,5310.050856968322,5515.979957569808,205.92910060148643,BTC-USD
2024-09-18 00:30:00+00:00,128.34448325938646,BUY,5515.979957569808,5594.65805842396,78.67810085415204,BTC-USD
2024-09-18 04:00:00+00:00,125.35384637212108,SELL,5594.65805842396,5417.114624042803,-177.54343438115666,BTC-USD
2024-09-19 05:30:00+00:00,122.20589575498002,BUY,5417.114624042803,5346.492969195684,-70.62165484711932,BTC-USD
2024-09-19 11:30:00+00:00,112.07799897520027,SELL,5346.492969195684,4979.278303184512,-367.2146660111721,BTC-USD
2024-09-19 22:30:00+00:00,116.44108525833236,BUY,4979.278303184512,4922.32542861832,-56.952874566191895,BTC-USD
2024-09-20 06:30:00+00:00,112.38102052390909,SELL,4922.32542861832,4719.769137970243,-202.55629064807727,BTC-USD
2024-09-20 11:30:00+00:00,121.98200937849215,BUY,4719.769137970243,4781.932311645065,62.16317367482225,BTC-USD
2024-09-21 06:00:00+00:00,122.93760695895573,SELL,4781.932311645065,4883.308702773888,101.37639112882334,BTC-USD
2024-09-21 12:30:00+00:00,129.50342672830226,BUY,4883.308702773888,4884.590608393986,1.2819056200978594,BTC-USD
2024-09-22 00:30:00+00:00,127.45515845773664,SELL,4884.590608393986,4775.778845350001,-108.8117630439856,BTC-USD
2024-09-22 11:00:00+00:00,126.92012331461878,BUY,4775.778845350001,4707.795454588168,-67.9833907618331,BTC-USD
2024-09-22 15:30:00+00:00,127.03328018348734,SELL,4707.795454588168,4648.066948457653,-59.72850613051469,BTC-USD
2024-09-22 23:30:00+00:00,130.75632901662487,BUY,4648.066948457653,4714.145673398764,66.07872494111143,BTC-USD
2024-09-25 07:30:00+00:00,159.99665562552147,SELL,4714.145673398764,5728.506367054115,1014.3606936553506,BTC-USD
2024-09-26 02:00:00+00:00,158.59292733999348,BUY,5728.506367054115,5789.578758992106,61.07239193799069,BTC-USD
2024-09-26 13:30:00+00:00,153.62786303607118,SELL,5789.578758992106,5606.649557524961,-182.9292014671446,BTC-USD
2024-09-27 05:00:00+00:00,155.08557379501102,BUY,5606.649557524961,5663.389485542888,56.739928017927014,BTC-USD
2024-09-28 02:00:00+00:00,152.67068659448285,SELL,5663.389485542888,5601.75464878984,-61.63483675304815,BTC-USD
2024-09-29 03:00:00+00:00,150.09729387371638,BUY,5601.75464878984,5487.980121347244,-113.77452744259608,BTC-USD
2024-09-29 06:30:00+00:00,145.82318753371254,SELL,5487.980121347244,5306.646169975108,-181.33395137213574,BTC-USD
2024-09-29 12:00:00+00:00,156.8992223463759,BUY,5306.646169975108,5374.368263374466,67.72209339935762,BTC-USD
2024-09-29 20:30:00+00:00,145.8203592340398,SELL,5374.368263374466,5074.484135061676,-299.88412831278947,BTC-USD
2024-09-30 15:30:00+00:00,146.2335296511433,BUY,5074.484135061676,5097.736998569007,23.252863507330403,BTC-USD
2024-10-01 02:30:00+00:00,140.35829583282322,SELL,5097.736998569007,4924.683137407092,-173.05386116191494,BTC-USD
2024-10-01 08:30:00+00:00,145.12869488650142,BUY,4924.683137407092,4856.922832206459,-67.7603052006325,BTC-USD
2024-10-02 11:30:00+00:00,151.69072505636808,SELL,4856.922832206459,5090.890852062652,233.96801985619277,BTC-USD
2024-10-03 01:00:00+00:00,148.15029191374305,BUY,5090.890852062652,5010.532881201542,-80.3579708611096,BTC-USD
2024-10-03 05:00:00+00:00,151.8089655297934,SELL,5010.532881201542,5087.3094071330315,76.77652593148923,BTC-USD
2024-10-03 05:30:00+00:00,154.6938966078685,BUY,5087.3094071330315,5178.899767329948,91.59036019691666,BTC-USD
2024-10-03 14:30:00+00:00,152.22303507064225,SELL,5178.899767329948,5072.139078284723,-106.76068904522526,BTC-USD
2024-10-03 17:00:00+00:00,158.78263563302224,BUY,5072.139078284723,5122.109546795599,49.970468510876344,BTC-USD
2024-10-04 01:30:00+00:00,152.47513743616233,SELL,5122.109546795599,4917.142488898794,-204.96705789680527,BTC-USD
2024-10-06 04:30:00+00:00,126.63710295063812,BUY,4917.142488898794,4866.865458602057,-50.277030296737394,BTC-USD
2024-10-06 10:30:00+00:00,127.49759873634841,SELL,4866.865458602057,4826.479381460337,-40.3860771417194,BTC-USD
2024-10-06 12:00:00+00:00,127.06774691031751,BUY,4826.479381460337,4775.467869698535,-51.01151176180247,BTC-USD
2024-10-06 13:00:00+00:00,126.95418994345712,SELL,4775.467869698535,4775.130488102655,-0.33738159587937844,BTC-USD
2024-10-06 13:30:00+00:00,124.90513813872144,BUY,4775.130488102655,4693.284331058809,-81.84615704384669,BTC-USD
2024-10-06 15:30:00+00:00,121.79216106111772,SELL,4693.284331058809,4659.274655933828,-34.00967512498028,BTC-USD
2024-10-07 03:30:00+00:00,126.3976858620925,BUY,4659.274655933828,4707.790819601404,48.51616366757571,BTC-USD
2024-10-07 09:30:00+00:00,117.03981240366812,SELL,4707.790819601404,4345.263827219755,-362.5269923816495,BTC-USD
2024-10-08 00:00:00+00:00,114.61448323986087,BUY,4345.263827219755,4325.284571475535,-19.9792557442197,BTC-USD
2024-10-08 09:30:00+00:00,115.90993631973296,SELL,4325.284571475535,4367.552273997574,42.267702522039144,BTC-USD
2024-10-08 10:00:00+00:00,116.58837565766929,BUY,4367.552273997574,4388.748701544941,21.19642754736651,BTC-USD
2024-10-08 23:00:00+00:00,117.49880087389897,SELL,4388.748701544941,4438.016149476485,49.267447931544666,BTC-USD
2024-10-09 14:30:00+00:00,117.66727848169656,BUY,4438.016149476485,4444.512786701111,6.496637224625374,BTC-USD
2024-10-09 20:30:00+00:00,113.3976182261121,SELL,4444.512786701111,4235.687084576379,-208.82570212473183,BTC-USD
2024-10-12 15:30:00+00:00,89.92843703963521,BUY,4235.687084576379,4298.689502850947,63.0024182745683,BTC-USD
2024-10-13 05:00:00+00:00,93.19046539705027,SELL,4298.689502850947,4429.340335272369,130.6508324214219,BTC-USD
2024-10-13 14:00:00+00:00,92.03649116701699,BUY,4429.340335272369,4389.240689963442,-40.09964530892739,BTC-USD
2024-10-13 17:00:00+00:00,88.08014396763268,SELL,4389.240689963442,4245.612484885672,-143.62820507776996,BTC-USD
2024-10-14 18:30:00+00:00,86.44213801870025,BUY,4245.612484885672,4215.271778853571,-30.34070603210057,BTC-USD
2024-10-15 03:30:00+00:00,83.88709278337349,SELL,4215.271778853571,4106.394040830942,-108.87773802262927,BTC-USD
2024-10-15 14:30:00+00:00,80.82381726589487,BUY,4106.394040830942,3976.316078781948,-130.07796204899387,BTC-USD
2024-10-15 16:30:00+00:00,82.12855026722889,SELL,3976.316078781948,4032.5087040526373,56.192625270689405,BTC-USD
2024-10-16 03:00:00+00:00,84.21356755881547,BUY,4032.5087040526373,4038.5050997902104,5.996395737573039,BTC-USD
2024-10-16 23:00:00+00:00,85.40285208506121,SELL,4038.5050997902104,4152.825887427348,114.32078763713753,BTC-USD
2024-10-17 04:30:00+00:00,86.54448951413225,BUY,4152.825887427348,4119.288161264643,-33.53772616270453,BTC-USD
2024-10-17 06:00:00+00:00,83.53413638427779,SELL,4119.288161264643,3978.1009083315216,-141.18725293312173,BTC-USD
2024-10-17 19:00:00+00:00,84.06071125854625,BUY,3978.1009083315216,3940.0628376967275,-38.03807063479417,BTC-USD
2024-10-17 23:30:00+00:00,81.34743911783934,SELL,3940.0628376967275,3800.8572130790158,-139.2056246177117,BTC-USD
2024-10-18 11:30:00+00:00,83.40789965649896,BUY,3800.8572130790158,3810.1354326161018,9.278219537085988,BTC-USD
2024-10-18 22:30:00+00:00,81.47948301053509,SELL,3810.1354326161018,3697.563028548475,-112.57240406762685,BTC-USD
2024-10-19 06:00:00+00:00,84.09553202180172,BUY,3697.563028548475,3653.479020934996,-44.084007613479116,BTC-USD
2024-10-19 13:30:00+00:00,81.70189136840827,SELL,3653.479020934996,3536.6943099259724,-116.78471100902334,BTC-USD
2024-10-20 13:30:00+00:00,75.48309026335902,BUY,3536.6943099259724,3519.9967303100852,-16.697579615887207,BTC-USD
2024-10-21 05:30:00+00:00,71.30433383387545,SELL,3519.9967303100852,3358.166292880718,-161.83043742936707,BTC-USD
2024-10-21 15:00:00+00:00,75.84782568883888,BUY,3358.166292880718,3419.5371636915006,61.370870810782435,BTC-USD
2024-10-22 03:30:00+00:00,74.33349727480302,SELL,3419.5371636915006,3369.922239955569,-49.614923735931825,BTC-USD
2024-10-22 11:00:00+00:00,74.9366636136097,BUY,3369.922239955569,3368.494629994475,-1.4276099610938218,BTC-USD
2024-10-22 12:30:00+00:00,73.24555010325956,SELL,3368.494629994475,3329.674978424394,-38.81965157008108,BTC-USD
2024-10-22 20:30:00+00:00,74.43786110075261,BUY,3329.674978424394,3339.4066815796486,9.731703155254763,BTC-USD
2024-10-23 07:30:00+00:00,75.81293622155825,SELL,3339.4066815796486,3376.7917740813496,37.38509250170091,BTC-USD
2024-10-23 08:30:00+00:00,76.37637778986121,BUY,3376.7917740813496,3405.099931689073,28.308157607723388,BTC-USD
2024-10-24 02:00:00+00:00,77.33704351713672,SELL,3405.099931689073,3433.858580795327,28.75864910625387,BTC-USD
2024-10-24 07:00:00+00:00,78.93257324705573,BUY,3433.858580795327,3420.292167551051,-13.566413244275736,BTC-USD
2024-10-24 21:30:00+00:00,78.99697323623533,SELL,3420.292167551051,3414.010928123808,-6.281239427243236,BTC-USD
2024-10-25 12:00:00+00:00,80.9465027689931,BUY,3414.010928123808,3440.406397993703,26.39546986989535,BTC-USD
2024-10-25 21:00:00+00:00,78.73722339657616,SELL,3440.406397993703,3345.69346409008,-94.71293390362325,BTC-USD
2024-10-26 06:30:00+00:00,80.07317438426703,BUY,3345.69346409008,3388.8761160282193,43.182651938139315,BTC-USD
2024-10-26 23:30:00+00:00,82.45748151150127,SELL,3388.8761160282193,3470.5294317467283,81.65331571850902,BTC-USD
2024-10-27 20:30:00+00:00,82.58290946691338,BUY,3470.5294317467283,3479.6547443406307,9.125312593902436,BTC-USD
2024-10-30 00:00:00+00:00,103.01718457961921,SELL,3479.6547443406307,4296.870169344665,817.2154250040339,BTC-USD
2024-10-30 03:30:00+00:00,104.731039546205,BUY,4296.870169344665,4254.254663729896,-42.61550561476906,BTC-USD
2024-10-30 09:30:00+00:00,100.8916727574804,SELL,4254.254663729896,4120.212774895533,-134.0418888343629,BTC-USD
2024-10-30 22:30:00+00:00,100.98537448320306,BUY,4120.212774895533,4118.846746659375,-1.3660282361579448,BTC-USD
2024-10-31 08:00:00+00:00,98.7347187129061,SELL,4118.846746659375,3980.5261647387892,-138.32058192058548,BTC-USD
2024-11-02 04:30:00+00:00,86.6543682009143,BUY,3980.5261647387892,3989.069607914276,8.543443175486573,BTC-USD
2024-11-02 16:30:00+00:00,83.17941128540171,SELL,3989.069607914276,3835.9946567766124,-153.07495113766345,BTC-USD
2024-11-03 07:00:00+00:00,82.80402989112147,BUY,3835.9946567766124,3823.1804579107593,-12.814198865853086,BTC-USD
2024-11-03 10:30:00+00:00,80.86396889815714,SELL,3823.1804579107593,3741.524820726026,-81.65563718473322,BTC-USD
2024-11-04 13:30:00+00:00,77.29564474828784,BUY,3741.524820726026,3743.178817152934,1.6539964269077245,BTC-USD
2024-11-05 13:30:00+00:00,78.45739789815246,SELL,3743.178817152934,3769.487659954285,26.308842801351148,BTC-USD
2024-11-05 21:30:00+00:00,81.61814670934234,BUY,3769.487659954285,3853.2208425922017,83.7331826379168,BTC-USD
2024-11-07 04:30:00+00:00,95.07216563873129,SELL,3853.2208425922017,4466.4748722873655,613.2540296951638,BTC-USD
2024-11-07 16:30:00+00:00,92.79565738429274,BUY,4466.4748722873655,4477.0059858785235,10.531113591157919,BTC-USD
2024-11-07 19:00:00+00:00,90.30328471039954,SELL,4477.0059858785235,4361.4025079148,-115.60347796372389,BTC-USD
2024-11-08 08:30:00+00:00,89.50413997574849,BUY,4361.4025079148,4308.95023857101,-52.45226934378934,BTC-USD
2024-11-08 10:00:00+00:00,90.13279776905809,SELL,4308.95023857101,4292.33103661139,-16.619201959620113,BTC-USD
2024-11-08 12:00:00+00:00,95.28755048974188,BUY,4292.33103661139,4302.523556280709,10.192519669319154,BTC-USD
2024-11-09 16:30:00+00:00,101.12909683170115,SELL,4302.523556280709,4492.392092260498,189.86853597978916,BTC-USD
2024-11-09 19:00:00+00:00,105.29253892527954,BUY,4492.392092260498,4536.600480989123,44.20838872862441,BTC-USD
2024-11-10 18:00:00+00:00,112.54142994265617,SELL,4536.600480989123,4799.247176742612,262.64669575348944,BTC-USD
2024-11-11 00:00:00+00:00,114.00360388268132,BUY,4799.247176742612,4794.762008398845,-4.485168343767327,BTC-USD
2024-11-11 04:30:00+00:00,110.7821922127819,SELL,4794.762008398845,4603.324888477147,-191.43711992169756,BTC-USD
2024-11-11 10:00:00+00:00,117.94152578939851,BUY,4603.324888477147,4671.2846203289555,67.9597318518081,BTC-USD
2024-11-12 01:30:00+00:00,114.35201888213042,SELL,4671.2846203289555,4496.507686609922,-174.77693371903388,BTC-USD
2024-11-12 09:00:00+00:00,114.79135533197658,BUY,4496.507686609922,4463.226184289227,-33.281502320694926,BTC-USD
2024-11-12 09:30:00+00:00,114.49452435502918,SELL,4463.226184289227,4458.762958104938,-4.463226184288942,BTC-USD
2024-11-13 21:00:00+00:00,101.0100208082571,BUY,4458.762958104938,4495.432365644675,36.66940753973722,BTC-USD
2024-11-14 06:30:00+00:00,97.3904494801381,SELL,4495.432365644675,4278.3257455148605,-217.10662012981447,BTC-USD
2024-11-14 11:30:00+00:00,98.12552483908622,BUY,4278.3257455148605,4187.437609600198,-90.8881359146626,BTC-USD
2024-11-14 19:00:00+00:00,96.66364245804759,SELL,4187.437609600198,4163.437793617792,-23.99981598240629,BTC-USD
2024-11-15 09:30:00+00:00,94.31368872289434,BUY,4163.437793617792,4167.614368909434,4.176575291642621,BTC-USD
2024-11-16 04:30:00+00:00,98.92861483747471,SELL,4167.614368909434,4417.346893131973,249.7325242225388,BTC-USD
2024-11-16 15:00:00+00:00,103.36810440652596,BUY,4417.346893131973,4400.357736446481,-16.989156685492162,BTC-USD
2024-11-18 04:30:00+00:00,114.88157564785195,SELL,4400.357736446481,4900.10511073941,499.7473742929287,BTC-USD
2024-11-19 02:30:00+00:00,110.52549905931619,BUY,4900.10511073941,4902.722008055813,2.616897316403083,BTC-USD
2024-11-20 04:00:00+00:00,117.63604065704828,SELL,4902.722008055813,5130.350519625788,227.62851156997567,BTC-USD
2024-11-20 08:30:00+00:00,125.95633749555957,BUY,5130.350519625788,5134.562840278739,4.212320652950439,BTC-USD
2024-11-20 20:30:00+00:00,125.90544885641877,SELL,5134.562840278739,5089.719406144064,-44.84343413467468,BTC-USD
2024-11-21 01:30:00+00:00,126.53342081064633,BUY,5089.719406144064,5122.35008374979,32.630677605726305,BTC-USD
2024-11-21 03:30:00+00:00,125.3386642013552,SELL,5122.35008374979,5027.9445895074505,-94.40549424233996,BTC-USD
2024-11-21 06:30:00+00:00,125.82918958216331,BUY,5027.9445895074505,4993.775309292678,-34.1692802147727,BTC-USD
2024-11-23 02:00:00+00:00,147.3725135120963,SELL,4993.775309292678,5865.916806454763,872.1414971620852,BTC-USD
2024-11-23 12:00:00+00:00,149.2563247347562,BUY,5865.916806454763,5872.087691583791,6.170885129027738,BTC-USD
2024-11-24 19:30:00+00:00,172.83541610949283,SELL,5872.087691583791,6885.770697395495,1013.6830058117039,BTC-USD
2024-11-25 01:30:00+00:00,180.63586888105996,BUY,6885.770697395495,6888.877003512656,3.1063061171616937,BTC-USD
2024-11-26 14:00:00+00:00,211.50343198536348,SELL,6888.877003512656,8052.111572331375,1163.2345688187188,BTC-USD
2024-11-26 22:00:00+00:00,216.25199333081918,BUY,8052.111572331375,8068.3746003343485,16.263028002973442,BTC-USD
2024-11-28 03:30:00+00:00,222.1906747534391,SELL,8068.3746003343485,8230.51815979737,162.14355946302112,BTC-USD
2024-11-28 20:00:00+00:00,217.8034068101108,BUY,8230.51815979737,8321.074139831713,90.55598003434352,BTC-USD
2024-11-29 05:00:00+00:00,211.83401184692258,SELL,8321.074139831713,8033.1861238368365,-287.8880159948767,BTC-USD
2024-11-29 09:00:00+00:00,222.0049223635661,BUY,8033.1861238368365,8231.797818996183,198.6116951593467,BTC-USD
2024-11-29 17:00:00+00:00,211.3199393142491,SELL,8231.797818996183,7869.228233247924,-362.56958574825876,BTC-USD
2024-11-30 07:00:00+00:00,212.6933786904622,BUY,7869.228233247924,7914.4012930989575,45.17305985103303,BTC-USD
2024-12-01 00:00:00+00:00,220.45347863023085,SELL,7914.4012930989575,8278.80215464296,364.4008615440034,BTC-USD
2024-12-01 07:00:00+00:00,233.0608804393162,BUY,8278.80215464296,8411.379105816794,132.57695117383264,BTC-USD
2024-12-02 07:30:00+00:00,242.78893422240168,SELL,8411.379105816794,8762.984448397467,351.6053425806731,BTC-USD
2024-12-03 03:30:00+00:00,246.39958207517213,BUY,8762.984448397467,8961.71854457602,198.73409617855395,BTC-USD
2024-12-03 12:30:00+00:00,235.99900318927266,SELL,8961.71854457602,8578.498496381315,-383.22004819470567,BTC-USD
2024-12-03 20:00:00+00:00,247.4594360378894,BUY,8578.498496381315,8453.423084501754,-125.07541187956122,BTC-USD
2024-12-04 10:30:00+00:00,252.9391778352395,SELL,8453.423084501754,8577.336947833905,123.91386333215087,BTC-USD
2024-12-04 14:30:00+00:00,252.50061271465768,BUY,8577.336947833905,8432.950234183341,-144.38671365056325,BTC-USD
2024-12-04 17:30:00+00:00,248.96614215668987,SELL,8432.950234183341,8371.30557197601,-61.64466220733084,BTC-USD
2024-12-04 23:00:00+00:00,261.4463803546274,BUY,8371.30557197601,8405.869194131195,34.56362215518493,BTC-USD
2024-12-05 11:30:00+00:00,254.74974158446875,SELL,8405.869194131195,8280.303987100318,-125.56520703087699,BTC-USD
2024-12-05 22:00:00+00:00,259.7185271684962,BUY,8280.303987100318,8289.483974686513,9.17998758619433,BTC-USD
2024-12-06 07:30:00+00:00,260.9313482986387,SELL,8289.483974686513,8259.580672914051,-29.90330177246142,BTC-USD
2024-12-06 14:00:00+00:00,267.8172837754705,BUY,8259.580672914051,8321.772963419715,62.19229050566355,BTC-USD
2024-12-07 01:00:00+00:00,255.4691454811839,SELL,8321.772963419715,7950.19809134538,-371.57487207433496,BTC-USD
2024-12-07 16:30:00+00:00,255.62738672976312,BUY,7950.19809134538,8053.623868206882,103.42577686150253,BTC-USD
2024-12-08 00:30:00+00:00,251.68589437590904,SELL,8053.623868206882,7935.49461866631,-118.12924954057235,BTC-USD
2024-12-08 01:00:00+00:00,252.7275450943653,BUY,7935.49461866631,7960.4017022594135,24.90708359310338,BTC-USD
2024-12-08 02:00:00+00:00,245.72461756100097,SELL,7960.4017022594135,7846.103292383087,-114.29840987632633,BTC-USD
2024-12-08 22:30:00+00:00,241.36593908543765,BUY,7846.103292383087,7836.62652263663,-9.476769746456739,BTC-USD
2024-12-08 23:30:00+00:00,237.23560907220352,SELL,7836.62652263663,7638.548511246045,-198.07801139058574,BTC-USD
2024-12-09 11:00:00+00:00,247.43817517509012,BUY,7638.548511246045,7740.025754349047,101.47724310300237,BTC-USD
